Label,URI,Parent URI,Sort Priority,Description,Local Notation
Enfield,http://data.europa.eu/nuts/code/UKI54,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,146,,
Bromley,http://data.europa.eu/nuts/code/UKI61,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,147,,
Croydon,http://data.europa.eu/nuts/code/UKI62,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,148,,
"Merton, Kingston upon Thames and Sutton",http://data.europa.eu/nuts/code/UKI63,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,149,,
Barnet,http://data.europa.eu/nuts/code/UKI71,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,150,,
Brent,http://data.europa.eu/nuts/code/UKI72,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,151,,
Ealing,http://data.europa.eu/nuts/code/UKI73,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,152,,
Harrow and Hillingdon,http://data.europa.eu/nuts/code/UKI74,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,153,,
Hounslow and Richmond upon Thames,http://data.europa.eu/nuts/code/UKI75,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,154,,
Berkshire,http://data.europa.eu/nuts/code/UKJ11,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,155,,
Milton Keynes,http://data.europa.eu/nuts/code/UKJ12,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,156,,
Buckinghamshire CC,http://data.europa.eu/nuts/code/UKJ13,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,157,,
Oxfordshire,http://data.europa.eu/nuts/code/UKJ14,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,158,,
Brighton and Hove,http://data.europa.eu/nuts/code/UKJ21,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,159,,
East Sussex CC,http://data.europa.eu/nuts/code/UKJ22,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,160,,
West Surrey,http://data.europa.eu/nuts/code/UKJ25,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,161,,
East Surrey,http://data.europa.eu/nuts/code/UKJ26,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,162,,
West Sussex (South West),http://data.europa.eu/nuts/code/UKJ27,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,163,,
West Sussex (North East),http://data.europa.eu/nuts/code/UKJ28,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,164,,
Portsmouth,http://data.europa.eu/nuts/code/UKJ31,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,165,,
Southampton,http://data.europa.eu/nuts/code/UKJ32,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,166,,
Isle of Wight,http://data.europa.eu/nuts/code/UKJ34,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,167,,
South Hampshire,http://data.europa.eu/nuts/code/UKJ35,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,168,,
Central Hampshire,http://data.europa.eu/nuts/code/UKJ36,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,169,,
North Hampshire,http://data.europa.eu/nuts/code/UKJ37,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,170,,
Medway,http://data.europa.eu/nuts/code/UKJ41,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,171,,
Kent Thames Gateway,http://data.europa.eu/nuts/code/UKJ43,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,172,,
East Kent,http://data.europa.eu/nuts/code/UKJ44,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,173,,
Mid Kent,http://data.europa.eu/nuts/code/UKJ45,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,174,,
West Kent,http://data.europa.eu/nuts/code/UKJ46,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,175,,
"Bristol, City of",http://data.europa.eu/nuts/code/UKK11,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,176,,
"Bath and North East Somerset, North Somerset and South Gloucestershire",http://data.europa.eu/nuts/code/UKK12,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,177,,
Gloucestershire,http://data.europa.eu/nuts/code/UKK13,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,178,,
Swindon,http://data.europa.eu/nuts/code/UKK14,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,179,,
Wiltshire CC,http://data.europa.eu/nuts/code/UKK15,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,180,,
Bournemouth and Poole,http://data.europa.eu/nuts/code/UKK21,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,181,,
Dorset CC,http://data.europa.eu/nuts/code/UKK22,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,182,,
Somerset,http://data.europa.eu/nuts/code/UKK23,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,183,,
Cornwall and Isles of Scilly,http://data.europa.eu/nuts/code/UKK30,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,184,,
Plymouth,http://data.europa.eu/nuts/code/UKK41,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,185,,
Torbay,http://data.europa.eu/nuts/code/UKK42,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,186,,
Devon CC,http://data.europa.eu/nuts/code/UKK43,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,187,,
Isle of Anglesey,http://data.europa.eu/nuts/code/UKL11,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,188,,
Gwynedd,http://data.europa.eu/nuts/code/UKL12,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,189,,
Conwy and Denbighshire,http://data.europa.eu/nuts/code/UKL13,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,190,,
South West Wales,http://data.europa.eu/nuts/code/UKL14,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,191,,
Central Valleys,http://data.europa.eu/nuts/code/UKL15,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,192,,
Gwent Valleys,http://data.europa.eu/nuts/code/UKL16,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,193,,
Bridgend and Neath Port Talbot,http://data.europa.eu/nuts/code/UKL17,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,194,,
Swansea,http://data.europa.eu/nuts/code/UKL18,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,195,,
Monmouthshire and Newport,http://data.europa.eu/nuts/code/UKL21,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,196,,
Cardiff and Vale of Glamorgan,http://data.europa.eu/nuts/code/UKL22,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,197,,
Flintshire and Wrexham,http://data.europa.eu/nuts/code/UKL23,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,198,,
Powys,http://data.europa.eu/nuts/code/UKL24,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,199,,
Aberdeen City and Aberdeenshire,http://data.europa.eu/nuts/code/UKM50,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,200,,
Caithness & Sutherland and Ross & Cromarty,http://data.europa.eu/nuts/code/UKM61,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,201,,
"Inverness & Nairn and Moray, Badenoch & Strathspey",http://data.europa.eu/nuts/code/UKM62,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,202,,
"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute",http://data.europa.eu/nuts/code/UKM63,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,203,,
Na h-Eileanan Siar (Western Isles),http://data.europa.eu/nuts/code/UKM64,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,204,,
Orkney Islands,http://data.europa.eu/nuts/code/UKM65,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,205,,
Shetland Islands,http://data.europa.eu/nuts/code/UKM66,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,206,,
Angus and Dundee City,http://data.europa.eu/nuts/code/UKM71,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,207,,
Clackmannanshire and Fife,http://data.europa.eu/nuts/code/UKM72,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,208,,
East Lothian and Midlothian,http://data.europa.eu/nuts/code/UKM73,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,209,,
"Edinburgh, City of",http://data.europa.eu/nuts/code/UKM75,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,210,,
Falkirk,http://data.europa.eu/nuts/code/UKM76,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,211,,
Perth & Kinross and Stirling,http://data.europa.eu/nuts/code/UKM77,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,212,,
West Lothian,http://data.europa.eu/nuts/code/UKM78,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,213,,
"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond",http://data.europa.eu/nuts/code/UKM81,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,214,,
Glasgow City,http://data.europa.eu/nuts/code/UKM82,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,215,,
"Inverclyde, East Renfrewshire and Renfrewshire",http://data.europa.eu/nuts/code/UKM83,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,216,,
North Lanarkshire,http://data.europa.eu/nuts/code/UKM84,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,217,,
Scottish Borders,http://data.europa.eu/nuts/code/UKM91,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,218,,
Dumfries & Galloway,http://data.europa.eu/nuts/code/UKM92,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,219,,
East Ayrshire and North Ayrshire mainland,http://data.europa.eu/nuts/code/UKM93,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,220,,
South Ayrshire,http://data.europa.eu/nuts/code/UKM94,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,221,,
South Lanarkshire,http://data.europa.eu/nuts/code/UKM95,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/nuts,222,,
Aberdeen City,http://statistics.data.gov.uk/id/statistical-geography/S12000033,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,223,,
Cambridgeshire and Peterborough,http://statistics.data.gov.uk/id/statistical-geography/E47000008,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,224,,
Cardiff Capital Region,http://statistics.data.gov.uk/id/statistical-geography/W42000001,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,225,,
Edinburgh and South East Scotland,http://statistics.data.gov.uk/id/statistical-geography/S11000003,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,226,,
Glasgow City,http://statistics.data.gov.uk/id/statistical-geography/S12000049,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,227,,
Greater Manchester,http://statistics.data.gov.uk/id/statistical-geography/E47000001,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,228,,
Inner London,http://statistics.data.gov.uk/id/statistical-geography/E13000001,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,229,,
Liverpool City Region,http://statistics.data.gov.uk/id/statistical-geography/E47000004,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,230,,
North of Tyne,http://statistics.data.gov.uk/id/statistical-geography/E47000011,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,231,,
Outer London,http://statistics.data.gov.uk/id/statistical-geography/E13000002,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,232,,
Sheffield City Region,http://statistics.data.gov.uk/id/statistical-geography/E47000002,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,233,,
Swansea Bay City Region,http://statistics.data.gov.uk/id/statistical-geography/W42000004,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,234,,
Tees Valley,http://statistics.data.gov.uk/id/statistical-geography/E47000006,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,235,,
"West Midlands",http://statistics.data.gov.uk/id/statistical-geography/E47000007,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,236,,
West of England,http://statistics.data.gov.uk/id/statistical-geography/E47000009,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,237,,
Aberdeen City and Shire,http://statistics.data.gov.uk/id/statistical-geography/S11000001,http://gss-data.org.uk/data/gss_data/trade/international-trade-in-services-by-subnational-areas-of-the-uk#concept-scheme/location/statistical-geographies,238,,
