Label,Notation,Parent Notation,Sort Priority
All,all,,1
North East,UKC,all,2
North West,UKD,all,3
Yorkshire and The Humber,UKE,all,4
East Midlands,UKF,all,5
West Midlands,UKG,all,6
East of England,UKH,all,7
London,UKI,all,8
South East,UKJ,all,9
South West,UKK,all,10
Wales,UKL,all,11
Scotland,UKM,all,12
Northern Ireland,UKN,all,13
